Macro Processus;Processus;Sous Processus;Sous-Entité;Activité;Risque;Causes;Description du plan d'action;Porteur;Email porteur;Date de début;Date de fin;Avancement;Statut;CONTRÔLE DESCRIPTION;Type de contrôle;Méthode de contrôle;Proba;Gravité;Financier;RH;Image;Juridique;Client;Criticité;maturité CI
Développer , vendre, facturer, recouvrer et gérer la relation avec les clients Grand Public, Professionnel et Distributeur Partenaire;Piloter le processus de mise sur le marché des offres;Piloter le processus de mise sur le marché d'une offre;SNT DGA \ DGA \ DECT;Elaborer la roadmap des projets;Risque de lancement d'offre inadaptée / non attrayantes;Choix aveugle d'offre sur le catalogue du Technocentre de FT ;;;;;;;;Prise en compte des besoins du pays lors de la sélection des offres et du retour d'expérience d'autres pays ayant déjà lancés ces offres. Cohérence verticale (technocentre, groupe sonatel)Analyse des besoins et de l'opportunité du produit ou du service Le technocentre propose une roadmap pour le groupe  sur la base des choix des core (0 et 1) des différentes filiales.Gros product show annuel: présentation offre structurant à l'échelle du groupeDéroulement des plans stratégique et marketing annuel;Préventif;Manuelle;1;1;1;;;;;1;3
Développer , vendre, facturer, recouvrer et gérer la relation avec les clients Grand Public, Professionnel et Distributeur Partenaire;Piloter le processus de mise sur le marché des offres;Piloter le processus de mise sur le marché d'une offre;SNT DGA \ DGA \ DECT;Elaborer la roadmap des projets;Risque de lancement d'offre inadaptée / non attrayantes;Choix d'offres inopportunes (décorrélation des offres par rapport aux besoins du marché);;;;;;;;Un processus de sélection des offres est conduit par DECT à travers des ateliers avec les différentes BU, la technique et les finances. tous les projets sont analysés et il en résulte une priorisation des offres/projets pour l'année n+1;Préventif;Manuelle;1;1;1;;;;;1;3
Développer , vendre, facturer, recouvrer et gérer la relation avec les clients Grand Public, Professionnel et Distributeur Partenaire;Piloter le processus de mise sur le marché des offres;Piloter le processus de mise sur le marché d'une offre;SNT DGA \ DGA \ DECT;Elaborer la roadmap des projets;Risque de divulgation d’informations confidentielles ;Diffusion non contrôlée d'informations sensibles (stratégie, client, achat, réseau, offre, fournisseurs, personnel);;;;;;;;- Marquage de la roadmap et codification des projets- gestion des accès au site DPMS- Limitation de l'accès à la roadmap :Liste des accès identifiée et limitée :  création de 2  profils :    - administrateur : visibilité globale pour le Chef de Départemen;Préventif;Manuelle;1;1;1;;1;;;1;3
Développer , vendre, facturer, recouvrer et gérer la relation avec les clients Grand Public, Professionnel et Distributeur Partenaire;Piloter le processus de mise sur le marché des offres;Piloter le processus de mise sur le marché d'une offre;SNT DGA \ DGA \ DECT;Piloter les projets TTM;Risque de lancement d'offre ou de projet non fonctionnel;Qualification insuffisante des tests ;;;;;;;;- test technique, process et parcours client, entre le T2 et le T3 et en amont du T3- appui sur les cahiers de test des fournisseurs pour couvrir toutes les exigences lors de la qualification des tests- Réalisation des tests par les chefs de chantier sous;Détectif;Manuelle;1;2;1;;2;1;2;2;3
Développer , vendre, facturer, recouvrer et gérer la relation avec les clients Grand Public, Professionnel et Distributeur Partenaire;Piloter le processus de mise sur le marché des offres;Piloter le processus de mise sur le marché d'une offre;SNT DGA \ DGA \ DECT;Piloter les projets TTM;Risque de lancement d'offre ou de projet non fonctionnel;Non bouclage des tests avant lancement;;;;;;;;Pré requis pour passer un jalon depuis le T0: présenter la matrice simplicityTest technique:- sélection des exigences testables - plan de test : descritpion des activités de test, période de test, acteur- réalisation des tests et mis en évidence du recueil des dysfonctionnements- Suivi de la réalisation et des résultats des tests par les supports DECT;Détectif;Manuelle;1;2;1;;2;1;2;2;3
Développer , vendre, facturer, recouvrer et gérer la relation avec les clients Grand Public, Professionnel et Distributeur Partenaire;Piloter le processus de mise sur le marché des offres;Piloter le processus de mise sur le marché d'une offre;SNT DGA \ DGA \ DECT;Piloter les projets TTM;Risque de lancement d'offre ou de projet non fonctionnel;Non bouclage des tests avant lancement;;;;;;;;"' FUT interne: Les testeurs internes vérifient les fonctionnlités de base de l'offre. Test externe : échantillonnage de la population ""testeur"" pour qu'il soit suffisemment représentatif de la cible suivant des techniques statistiques et conformément au cahier des charges et en respectant notre part de marché sur les produits Interne";Détectif;Manuelle;1;2;1;;2;1;2;2;3
Développer , vendre, facturer, recouvrer et gérer la relation avec les clients Grand Public, Professionnel et Distributeur Partenaire;Piloter le processus de mise sur le marché des offres;Piloter le processus de mise sur le marché d'une offre;SNT DGA \ DGA \ DECT;Elaborer la roadmap des projets;Risque de lancement d'offre inadaptée / non attrayantes;Flux insuffisant d'offres innovantes (Mauvaise profesionnalisation de la product factory) ;;;;;;;;- Collaboration avec le technocentre  sur les innovations du marché émergent- Création d'une plateforme d'innovation en relation avec les équipes FT/RD, étudiant ESMT et du centre de calcul de UCAD pour faire germer des idées innovantes : EmerginovMise su;Préventif;Manuelle;1;1;1;;1;;1;1;3
Développer , vendre, facturer, recouvrer et gérer la relation avec les clients Grand Public, Professionnel et Distributeur Partenaire;Piloter le processus de mise sur le marché des offres;Piloter le processus de mise sur le marché d'une offre;SNT DGA \ DGA \ DECT;Piloter les projets TTM;Risque de lancement tardif des projets/offres;Non respect du calendrier de sortie des nouveaux produits et services (roadmap);;;;;;;;Réduction des offres de la roadmap en relation avec le réseau - Mise en place d'un nouveau processus d'élaboration de la roadmap avec implication avant T-1 de la Technique et du Mkt pour une meilleure planification pour optimiser le nombre de nouvelles offres dans la roadmap - Organisation d'ateliers pour analyse des fiches de complexité des produits et proposition d'un 1er jalonnement par la Technique  - Dans le process TTM, des engagements de planning de T3 sont pris au T0- Mise en place d'un système de gestion de la charge (évaluation des charges des chefs de projets et contributeurs) - Passage de Point d'Information (PI) en Costrat pour explication sur les retards et engagements sur de nouvelles échéances;Préventif;Manuelle;2;1;1;;;;;2;2
Développer , vendre, facturer, recouvrer et gérer la relation avec les clients Grand Public, Professionnel et Distributeur Partenaire;Piloter le processus de mise sur le marché des offres;Piloter le processus de mise sur le marché d'une offre;SNT DGA \ DGA \ DECT;Piloter les projets TTM;Risque de lancement tardif des projets/offres;Multiplicité des offres de la roadmap;;;;;;;;fixation d'un ODG de 12 nouveaux projets par an;Préventif;Manuelle;1;1;1;;;;;1;3
Développer , vendre, facturer, recouvrer et gérer la relation avec les clients Grand Public, Professionnel et Distributeur Partenaire;Piloter le processus de mise sur le marché des offres;Piloter le processus de mise sur le marché d'une offre;SNT DGA \ DGA \ DECT;Piloter les projets TTM;Risque de lancement tardif des projets/offres;Modifications fréquentes des offres et du planning de lancement;;;;;;;;- Amélioration de l'étude d'opportunité et la phase conception : nouveau processus d'élaboration de la roadmap- Engagement au T0 d'un planning ferme du T3, le CMO n'est pas modifiable à partir du T0, sauf exception - Passage de Point d'Information (PI) en;Préventif;Manuelle;1;1;1;;;;;1;3
